565462,vala,Bindings,gtk_list/tree_store_newv bindings broken,"The gtk_list/tree_store_newv bindings do not annotate the array length parameter for the 'types' parameter, an array of GTypes. This results in invalid C code, as valac appends the length as the third argument. This patch annotates the 'n_columns' parameter as the array length parameter.++Created attachment 125199  [details]  [review] annotate array length parameter for list/tree_store_newv.types++The n_columns parameter also needs to be hidden in the bindings to not pass the array length twice.++2009-01-01  Jürg Billeter  < j@bitron.ch >	* vapi/packages/gtk+-2.0/:	Fix gtk_{list,tree}_store_newv bindings,	based on patch by Michael Lawrence, fixes bug 565462 * vapi/gtk+-2.0.vapi: regeneratedFixed in r2252."
119210,gimp-web,www.gimp.org,introduction paints site as tutorial,"This is about the site under development at http://mmmaybe.gimp.org .First, I would like to say that it is very good that the new web site has ablurb right at the start that explains what the site and the GIMP are about. I disagree, however, with the second sentence: ""This site attempts to helpyou to use The GIMP.""This would suggest that www.gimp.org is completely and only devoted toinstruction. I feel it should say that ""This is the official GIMP web site""instead. If we feel that the instruction part of the site is sufficientlyimportant, that could be mentioned later on in the blurb.++This should be trivial to fix.  We only need someone to come up with abetter wording for this whole paragraph.  When the new site is moved towww.gimp.org, we should replace ""Welcome to The New GIMP Web Site."" by""Welcome to the official GIMP web site."".  The transition will hopefullyhappen during or soon after GimpCon.++""This is the official GIMP website and will try to help you to get theinformation needed to get going with The GIMP.""Would this maybe be better?++The old blurb is this...---	 The GIMP is the GNU Image Manipulation Program. It is a freelydistributed piece of software suitable for such tasks as photoretouching, image composition and image authoring. This site containsinformation about downloading, installing, using, and enhancing theGIMP. This site also serves as a distribution point for the latestreleases, patches, plugins, and scripts. We also try to provide asmuch information about the GIMP community and related projects aspossible.---That seems to be the kind of message you are trying to get across. Ido like the casual touch of ""grab a beverage"" on the new blurb, aswell as mentioning that it is available on many platforms, in manylanguages.So perhaps this blend of the two might work...---The GIMP is the GNU Image Manipulation Program. It is a freelydistributed piece of software for such tasks as photo retouching,image composition and image authoring. It works on many operatingsystems, in many languages. This is the official web site of the GIMP, and contains informationabout downloading, installing, using, and enhancing it. This site alsoserves as a distribution point for the latest releases, patches,plugins, and scripts. We also try to provide as much information aboutthe GIMP community and related projects as possible. Hopefully youwill find what you need here. Grab a properly chilled beverage and enjoy.---What do ye think?Dave.++Dave wrote: What do ye think?Here is what I think:2003-09-21  Raphael Quinet  < quinet@gamers.org >	* index.htrw: Changed the text according to the suggestions from	Dave Neary in bug #119210 , with slight modifications due to the	fact that we do not distribute patches and plug-ins directly from	here.++Changing all www.gimp.org bugs from gimp product to the gimp-web product,including old closed/fixed bugs, and reassigning.++re-resolving old bugs"
119211,gimp-web,www.gimp.org,examples of brushes scaled to wrong size,"This concerns a page at the web site under development, http://mmmaybe.gimp.org .The page with brushes in the Resources section shows a long list of images,previews of all the brushes that are shipped with the GIMP. For some reason, (some of?) these images are stored at 31x31 pixels, butdisplayed at 32x32 pixels.Proposed fix: replace 'width=""32"" height=""32""' by 'width=""31"" height=""31""'in the HTML where required.++This bug is closed in current CVS images are now using 31x31 just asthe suggestion provided by Branko. Marking this bug as fixed.2003-08-17 scizzo < scizzo@gimp.org >        * /resources/brushes/index.html, mgo-brushes.py: Changed thesize for        the images. Branko made the bug report and also provided the        information about what needed to be changed. This closes: #119211++Changing all www.gimp.org bugs from gimp product to the gimp-web product,including old closed/fixed bugs, and reassigning.++re-resolving old bugs"
753961,Gnumeric,Sheet Objects,Sheet objects anchored to one cell or with absolute position are not correctly printed,"The title says it all, and it is my bad.To reproduce, create a new chart and print preview.++This problem has been fixed in our software repository. The fix will go into the next software release. Once that release is available, you may want to check for a software upgrade provided by your Linux distribution."
119214,gimp-web,www.gimp.org,gradient previews on website filled with extraneous information,"This concerns the website under development at http://mmmaybe.gimp.org I wanted to fill in 'Severity: Weird', but that option wasn't available. :-)There's a Gradients sub-section in the Resources section that has previews(64x32 pixels) of all the custom gradients that ship with the GIMP. Forsome obscure reason, these images that should be no bigger than half akilobyte, are 8 kB each. At 78 images, that's a bit steep for modem users.78 images are 78 http requests too, which may not be very nice on theserver either.I will attach a few previews I made myself, which are all somewhere between250 and 500 bytes, for demonstration purposes.++Created attachment 18936  [details] example of small abstract_1 file++Created attachment 18937  [details] example of small 'aneurism' gradient preview++Created attachment 18938  [details] example of small 'blinds' gradient preview++Possible solution for the image size problem: PNGCrush. I tested itwith one image and it reduced it quite nicely.++Ouch!  Indeed, that page is much too big.  I tried at home with my33Kb modem and it took a long time for that page to be displayed.I checked some of these images and I saw that they were saved as fullRGB PNG images, and apparently not with the maximum compression.These images are only 64 pixels wide, so they cannot have more than64 colors.Using the GIMP to convert the images to Indexed mode (palette of 64colors) and selecting the maximum compression (9) for PNG reduces thesize of the images to a few hundred bytes, as PNGCrush does.  It ismuch better to save them in indexed mode, and this also avoids someproblems that could occur with some old browsers that can only displayindexed PNG images.++I am afraid I must disagree, but whether the image is indexed or24-bits colour has got nothing to with the huge file sizes in thiscase. As a matter of fact, the test files I saved in 24-bits colorwere generally some 100 bytes smaller than their indexed counterparts.And of course the file PNGCRUSH produces is the smallest possible, so24-bit pp.Although I really don't care, I think it would be silly to forcePNGCRUSH to produce indexed files if the only result would be filesthat are larger than we could have had. Just the default, settinglessPNGCRUSH would do fine.The reason true colour can be more economic than indexed in this caseis probably because the images are relatively small,amount-of-pixel-wise. When that happens, including a palette mayactually make a file larger.As for why these image files are so large I don't know, but I lookedat one of them in an editor, and the iDAT chunk contains some datathat looks like white noise (in other words, compressed), followed bya large amount of zeroes interspersed with twos.Just FYI.++I don't understand.  The GIMP can certainly produce small PNG images.Try this:- open one of the RGB images- select Image->Mode->Indexed- enter 64 in the number of colors- select No Dithering (this is important)- OK- File->Save As...  and select the *.png file- in the PNG options, deselect everything and move the compression  slider to 9.I got rather small files with this technique.  Note that I used 1.2.5.GIMP 1.3.17 may produce larger files because of the image comment.++I replaced the 8+kB gradients with mostly 1-kB ones. (Yes, Raphael,they're 24 bit :-).) Saving some 600 kB on one page. :-)++Changing all www.gimp.org bugs from gimp product to the gimp-web product,including old closed/fixed bugs, and reassigning.++re-resolving old bugs"
245824,evolution,Tasks,Column headings can't be added in mini-Task window of Calendar view,"Package: EvolutionPriority: NormalVersion: 1.4Synopsis: Column headings can't be added in mini-Task window of Calendar viewBugzilla-Product: EvolutionBugzilla-Component: TasksDescription:Description of Problem:Columns cannot be added to the Task windowSteps to reproduce the problem:1. In Calendar mini-Task view, remove a column: e.g. ""Summary""2. Right click on remaining column headings brings up option to add acolumn3. Drag and drop to add a column failsNote: The main Task view is fine.  Add and remove both work.Actual Results:Can remove column headings, but not add them.Expected Results:Should be able to add column headingsHow often does this happen?Every time.Additional Information:Unknown reporter: timoshea@webone.com.au , changed to bugbuddy-import@ximian.com .Setting qa contact to the default for this product.   This bug either had no qa contact or an invalid one.++did what you described, cannot reproduce this with evolution1.5-2.0.1.0.200410061620-0.snap.ximian.8.1. assuming this has been fixed, please reopen if you can still reproduce in evolution-2.0.x."
334118,evolution,Mailer,Add EPlugin hook for checking just written mail,"Hi,To fix Bug #208943 , and for adding a lot of neat features, I'd like to see aEPlugin hook that allows a plugin to intercept a just written message, runvarious checks on it, and then let it pass or throw the user back to editing.Compare that with the ""Subject is empty, are you sure?"" functionality. Thisrequest should be considered fulfilled, if that functionality can be implementedin an EPlugin.Thanks!++confirming.++svn commit 33769 includes a 	/** @Event: composer.presendchecks * @Title: Composer PreSend Checks * @Target: EMEventTargetMessage *  * composer.presendchecks is emitted during pre-checks for the message just before sending. * Since the e-plugin framework doesn't provide a way to return a value from the plugin,  * use 'presend_check_status' to set whether the check passed / failed. */Closing this bug as Fixed."
540792,evolution-sharp,bindings,"Tasque and EDS: Sync w/ Scheduleworld results in ""no summary"" todo list","Please describe the problem:Hi,I was trying to setup Tasque + Evolution Data Server Backend + Scheduleworld. I noticed the following: If I create a task within evolution and I sync it with scheduleworld (using syncevolution) eveything works as expected. If I create the task with Tasque, it shows correctly in Evolution, but when I try to sync it to Scheduleworld, this results in a ""No Summary"" (field is empty) in Scheduleworld.This problem is 100% reproducible. Steps to reproduce:1. 2. 3. Actual results:Expected results:Does this happen every time?Other information:++Carlos, does this happen only when you use Tasque + EDS ? Or have you been successful in syncing other task lists in EDS to Scheduleworld ?++Hi Johnny,If I try to sync a task created in EDS to Scheduleworld, it works fine. If it is a task created in Tasque (in the same task list) it doesn't.I'm not sure what you mean with ""other task lists"". Do you mean a task list created in another software, not evolution? (the task lists created in evolution work fine).Cheers.++(In reply to comment #2 ) > Hi Johnny,> > If I try to sync a task created in EDS to Scheduleworld, it works fine. Other TaskList is this ^ :)Thanks , i'll check it out ASAP.++Confirming.++Looks like a issue in evolution-sharp. Moving report there.++Created attachment 113995  [details]  [review] null instead of """"++Chen , Looks good ?++Looks good to commit++Patch committed to r181.Fix will be in 0.17.5 and later."
460284,orca,general,Orca should not allow the user to arrow into the FF3 status bar,"On certain pages, something is convincing Orca that the next line of content in the page is the status bar.  When this occurs, arrowing down from the the last line of the page causes the status bar text to be read.  Arrowing down from there moves focus back to the last line of the page.  This gives one the impression that they are stuck rather than at the end of the page.  An example where this occurs is here: http://www.sun.com/desktop/index.jsp++This can also be reproduced when arrowing from the bottom of a html message in thunderbird.++That's odd.... But true.  Thanks for pointing that out!++Created attachment 92660  [details]  [review] proposed patchCheck that obj is in document content before returning it in findNextCaretInOrder().  Doing so seems to solve the problem for both Firefox and Thunderbird.  Mike please test.  Thanks!++This seems to work well.  It also fixes getting stuck on the ""you are on-line"" button in thunderbird.  The only thing left which is probably a different bug is that you can still get stuck in the ""to"" field if you up arrow past the top of a thunderbird message that you are reading.++Thanks for testing.   Before we declare it a different bug, I'll try to reproduce it.  The reason I say that is that it crossed my mind that we might have the very same issue with findPreviousCaretInOrder(), but I couldn't manage to up arrow out of the document frame.  I figured, why fix code that ain't broke?  Now I'm figuring that I should have tried harder with the up arrow. <grin>  Stay tuned....++Okay, I can sometimes arrow into the date field of an HTML message.  I just put  the very same check into findPreviousCaretInOrder() and that didn't stop the behavior.  So something else is going on.  Still investigating...++Created attachment 93094  [details]  [review] take 2Perhaps I'm just tired.... But if obj is not in document content, find{Next,Previous}CaretInOrder() should always return None (right??).  Seems too easy....Mike please test.  Will what am I missing?  Thanks guys!++I tested this with the Thunderbird from yesterday and it does seem to solve the problem I reported.++(In reply to comment #7 ) > Created an attachment (id=93094) [edit]> take 2> > Perhaps I'm just tired.... But if obj is not in document content,> find{Next,Previous}CaretInOrder() should always return None (right??).  Seems> too easy.... I think find{Next,Previous}CaretInOrder() assume you're starting inside document content, so a check at the beginning for this precondition makes a lot of sense.++Too easy AND makes a lot of sense.  I'm definitely scared now. ;-)Patch committed to trunk and to the 2.20 branch.  Moving to [pending]. Thanks guys!++I've tested this one and it seems to work as expected.++Thanks Mike.  Closing as FIXED."
253344,evolution,Contacts,ldap contact changes/creation hangs/crashes e-d-s,"Description of Problem:after changing contact in contact editor and saving, the contact editor isgrayed and e-d-s crashes or lock upHow often does this happen? always++Not sure if this is an e-d-s or addressbook bug.Can you get a backtrace of both?++the e-d-s crashes, the bt was broken++Program received signal SIGSEGV, Segmentation fault.[Switching to Thread 16386 (LWP 12739)]0x40602ffb in __pthread_lock () from /lib/libpthread.so.0(gdb) thread apply all bt++++This should be all better now."
168697,gnome-control-center,[obsolete] settings-daemon,Pango markup shows up verbatim in gnome-keyboard-properties dialog,"Documentation bugSection: gnome-keyboard-properties error dialogIn the dialog ""Error activating XKB configuration.""..., the pango markup showsup verbatim at the end:- The result of <b>xprop -root | grep XKB</b>- The result of <b>gconftool-2 -R /desktop/gnome/peripherals/keyboard/kbd</b>Also, wouldn't a markup with <tt>...</tt> be better for stuff to type into thecommand line?Correct version:- The result of xprop -root | grep XKB- The result of gconftool-2 -R /desktop/gnome/peripherals/keyboard/kbdOther information:++I have the same problem, and I opened a new bug.I think this happend only in Breezy sid ond my computer!=(++Fixed in my Ubuntu Breezy now, so I assume it's in upstream too. Closing.++right, it has been closed with #308279 which is a duplicate"
245826,evolution,Mailer,shift+f10 should activate popup menu when focus on attachment,"When composing a mail, add an attachment. focus on the attachment, thenshift+f10.++Created attachment 42636  [details]  [review] Patch for this bug++Created attachment 42645  [details]  [review] Final patch for this bug++Bug fixed."
338826,gtk-engines,clearlooks,style copy function broken in clearlooks,"Please describe the problem:A GtkStyle is expected to be able to clone itself through the virtual method'clone'. For many subclasses of GtkStyle, the default method is good enoughsince they don't add any new fields to the struct. But Clearlooks does, so itneeds a specialized clone method that copies the new fields. A patch will be attached shortly.Steps to reproduce:1. 2. 3. Actual results:Expected results:Does this happen every time?Other information:++Created attachment 63740  [details] Patch to add missing clone method++Søren, is 'clone' really supposed to copy data?  /* Create an empty style of the same type as this style.   * The default implementation, which does   * g_object_new (G_OBJECT_TYPE (style), NULL);   * should work in most cases.   */As I understand it, 'copy' is supposed to copy the data, while 'clone' should only create a new object of the correct type.(Changing component to 'general' as this is not Clearlooks specific.)++Yeah, you are right. The problem is actually that clearlooks's copy() method is broken. It 'copies' a number of fields from the target style into themselves. Changing component back to clearlooks. New patch will be attached shortly.++Created attachment 63872  [details]  [review] New patch that fixes the copy method++Ohh, yeah that is badly broken.I commited the fix. Thanks!"
344728,evolution,general,Evolution should work with Sun's Kerberos v5 libs,"Please describe the problem:Currently, Evolution can work with Heimdal and MIT kerberos V5, but not with Sun's Kerberos V5, which is a variant of MIT Kerberos.Steps to reproduce:Actual results:Expected results:Does this happen every time?Other information:++Created attachment 67230  [details]  [review] Patch for Evolution++Created attachment 67231  [details]  [review] Evolution patch with changelog++Created attachment 67232  [details]  [review] Evolution data server patch with++The patch looks fine for upstreaming from the 'Use sun's kerberos v5 libs' POV but I am unable to verify if Sun's kerberos v5 libs are functionally equivalent to Heimdal/MIT wrt to EDS usage.Can anyone who has used these libs let me know if there are any significant differences b/w them that impact Evo/EDS usage.++Sun's Krb5 libs is based on  MIT krb5, so there should not be any significant changes. I will ask Irene to contact SUN's krb5 people to see if the patches looks OK.BTW, we don't have a server to test, either.++I've confirmed with Sun Kerberos Team, and yes, Sun's kerberos v5 libs are functionally equivalent to Heimdal/MIT, so far++From comment #4 and comment #6 Im approving the patch.++-#else /* HAVE_HEIMDAL_KRB5 */+#endif+#ifdef HAVE_HEIMDAL_KRB5 #include <gssapi.h> #define gss_nt_service_name GSS_C_NT_HOSTBASED_SERVICE+#else /* HAVE_SUN_KRB5 */+#include <gssapi/gssapi.h>+#include <gssapi/gssapi_ext.h>+extern gss_OID gss_nt_service_name; #endif #include <errno.h> Causes build-break. The patch wrongly assumes that: If I don't have HEIMDAL then it assumes that I have Sun's Kerberos. So it tries to include some non-existing headers. (If I have MIT Kerberos)++Created attachment 89455  [details]  [review] FixPatch will solve the build-break.++Looks fine.++Committed."
90508,gnome-libs,libgnomeui,"Dunno, it just crashed on startup","Package: gnome-panelSeverity: normalVersion: 1.4.0.6Synopsis: Dunno, it just crashed on startupBugzilla-Product: gnome-panelBugzilla-Component: PanelDescription:turn on the computer and log into gnomeDebugging Information:(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...(no debugging symbols found)...0x405aa409 in wait4 () from /lib/libc.so.6++------- Bug moved to this database by unknown@bugzilla.gnome.org 2002-08-11 22:34 -------The original reporter ( dkowis@satx.rr.com ) of this bug does not have an account here.Reassigning to the exporter, unknown@bugzilla.gnome.org .Reassigning to the default owner of the component, gnome-panel-maint@bugzilla.gnome.org .++Please try the latest gnome-libs and gnome-core release.++This should be fixed in the latest gnome-libs release. One of the datatypes wereinitialized to a wrong type."
257401,evolution,Shell,crash if icons are missing,"Package: EvolutionPriority: MinorVersion: 1.5.7Synopsis: crash if icons are missingBugzilla-Product: EvolutionBugzilla-Component: MiscellaneousBugBuddy-GnomeVersion: 2.0 (2.6.1)Description:Description of Problem:if Evolution is unable to find its icons, it will spew lots ofdiagnostics and finally crash.Actual Results:[many many lines deleted](evolution-1.5:16338): e-utils-WARNING **: Icon not found --stock_outboxGot folderinfo for storeSetup new folder:vfolder:/ifi/ganglot/a17/kjetilho/.evolution/mail/vfolder#UNMATCHED  UNMATCHED(evolution-1.5:16338): GLib-GObject-CRITICAL **: file gobject.c: line1561 (g_object_ref): assertion `G_IS_OBJECT (object)' failed(evolution-1.5:16338): e-task-widget.c-CRITICAL **: filee-task-widget.c: line 186 (e_task_widget_new): assertion `icon_pixbuf !=NULL' failed[cue bug buddy]Expected Results:""Could not find icons, please fix your install.""  exit(1)How often does this happen?every timeAdditional Information:Debugging Information:Backtrace was generated from'/local/hacks/linux/bleeding/bin/evolution-1.5'[New Thread 1095014976 (LWP 16338)][New Thread 1142135600 (LWP 16348)][New Thread 1150528304 (LWP 16347)][New Thread 1133742896 (LWP 16345)][New Thread 1116957488 (LWP 16343)]0xffffe002 in ?? ()++Setting qa contact to the default for this product.   This bug either had no qa contact or an invalid one.++Please install the hicolor gnome-icons from Ximian.++alright, but there is code elsewhere _trying_ to handle thissituation, and it did actually work.  it's only the new activitystatus widget which crashes.++Reopening to look for fallback code++Just had a new gnome installation and happened to me :-)++*** bug 258473 has been marked as a duplicate of this bug. ***++*** bug 258851 has been marked as a duplicate of this bug. ***++this should be fixed in cvs now.it uses a broken image icon instead"
257402,evolution,Calendar,Modifying an existing appointment creates new entry,"Description of Problem:I have modified an existing appointment and saved it. When I checked inGWclient it shows two entries one for original and the other for modified.Steps to reproduce the problem:1.2. 3. Actual Results:Expected Results:How often does this happen? Additional Information:++*** bug 257762 has been marked as a duplicate of this bug. ***++I guess this is now fixed, Harish?++yes.. closing it"
86426,gnome-media,Gnome-CD,Gnome-cd doesn't ignore data CDs like it should,"gnome-cd doesn't treat data CDs as data CDs.++Marking minor but probably up to you, Iain...++*** Bug 86537 has been marked as a duplicate of this bug. ***++I tested this with suns build11 (cvs oct 1st) Iain - for me gnome-cd identifies data cds and labels them as such. Ithink this is a good way of handling data cds in gnome-cd - can weclose this.++Mass reassigning to component owner."
257404,evolution,Calendar,appointments vanish and reappear in month view,"Please fill in this template when reporting a bug, unless you know what youare doing.Description of Problem:Some appointments vanish in the month view when scrolling using the buttonsof the scrollbar. Others only appear when scrolling.Steps to reproduce the problem:1. Open the month view of the calendar with appointments happening only once2. Scroll repeatedly using the buttons on the scrollbar3. Actual Results:Some appointments vanish, some appearExpected Results:All appoints shown at all times at correct dateHow often does this happen? Always, also with a freshly started EvolutionAdditional Information:Maybe, this is linked with bug257403 .Screenshots can be provided if necessary.++Created attachment 43610  [details] watch the appointments on March 18, 24, 25 and May 2 vanish and appear++The behaviour of 1.5.7 is slightly different than showed in thescreenshot above (this was produced using 1.5.6). However, there arestill appointments which do not show up.++do they show up when you stop dragging?++No. I give Evolution enough time between each scroll-click to finishpainting the screen, but still: they do not show up.Apparently, only the appointments of the 'current month' are displayedcorrectly. I do not know exactly, what 'current month' means in thiscontext or if this interpretation is correct. I try to explain how itlooks: opening a fresh Evolution in month view has current month April(as we are in April now). Scrolling down until the whole of May isvisible (but the last few days including today of April are still onscreen), the current month is switched from April to May. At the sametime, the appointments from April vanish and those of May appear.This holds only for the one time appointments. Those with reccurenceare not affected, it seems.++This should be working properly now."
566735,evolution-mapi,Mail,Evolution crashed while startup,"Steps to reproduce:Just started evolution from a terminalStack trace:Distribution: SUSE Linux Enterprise Desktop 11 (i586)Gnome Release: 2.24.1 2008-12-08 (SUSE)BugBuddy Version: 2.24.1System: Linux 2.6.27.8-1-pae #1 SMP 2008-12-08 03:55:28 +0100 i686X Vendor: The X.Org FoundationX Vendor Release: 10502000Selinux: NoAccessibility: DisabledGTK+ Theme: GiloucheIcon Theme: GiloucheMemory status: size: 162590720 vsize: 162590720 resident: 24195072 share: 18382848 rss: 24195072 rss_rlim: 18446744073709551615CPU usage: start_time: 1231223820 rtime: 84 utime: 76 stime: 8 cutime:0 cstime: 0 timeout: 0 it_real_value: 0 frequency: 100Backtrace was generated from '/usr/bin/evolution'[?1034h[Thread debugging using libthread_db enabled][New Thread 0xaf0d5b90 (LWP 19109)][New Thread 0xafadbb90 (LWP 19105)]0xffffe430 in __kernel_vsyscall ()++++MAPI rpm versionevolution-mapi-provider-0.25.3-58.3evolution-mapi-provider-debuginfo-0.25.3-58.3++Guess there was some problem with the build rpms given for testing. I updated back to the RC1 rpms and the crash does not seem to happen again. I also tested with the latest updated trunk mapi build and the crash does not occur. So closing this as invalid.++Hmm I can reproduce this bug in trunk consistently. So reopening the bug with new traces.Evolution-mapi revision: 86Steps to reproduce:1. Create a folder with character '&' in the name (like.....'xyz&abc'). When seen in outlook the name contains the '&' character but it seems evolution-mapi does not recongnize this really. (xyzabc)2. So if you try to rename this folder, it says folder does not exist.3. Now try to delete that folder then Evolution is crashed with below trace. Note: The folder is deleted when seen from outlooklibexchangemapi-Message: exchange-mapi-connection.c(1559): exchange_mapi_remove_folder: lock(connect_lock)Folder with id EE788DE208010001 was emptied Folder with id EE788DE208010001 was deleted libexchangemapi-Message: exchange-mapi-connection.c(1614): exchange_mapi_remove_folder: unlock(connect_lock)exchange-mapi-connection.c(1616): Leaving exchange_mapi_remove_folder Program received signal SIGSEGV, Segmentation fault.[Switching to Thread 0x7fffdddf7950 (LWP 13172)]camel_folder_summary_load_from_db (s=0x7fffd80a9870, ex=0x7fffdddf6e70) at camel-folder-summary.c:960960		ret = camel_folder_summary_header_load_from_db (s, s->folder->parent_store, s->folder->full_name, ex);(gdb) t a a bt++(gdb)++(In reply to comment #3 ) > Hmm I can reproduce this bug in trunk consistently. So reopening the bug with> new traces.> The traces are different. #1 is because of binary incompat. And this one is a bug in the code.++Created attachment 127514  [details]  [review] No need for summary during deletion,++committed. r89++*** Bug 568539 has been marked as a duplicate of this bug. ***"
137185,metacity,general,[testcase] doesn't restore maximised state when using gtk_window_move,"Error viewer doesn't remember the restore state properly.To repro:Open error viewerMaximiseClose itReopen itTry to restoreExpected:Restore to original size.Actual:Restores to maximised size.++This is an EphyDialog bug. You can tell because the History windowdoes it too :).++The history window is not an EphyDialog.++Is the size persisted if you just make the window bigger rather than maximizing ?++Yes. When you maximize and then close, it restores to the maximized size but itis not ""maximized"" per se -- it's just open to whatever size it was when it*was* maximized. So you can't get it back to the original state at all withoutresizing manually.++Mass reassigning of Epiphany bugs to epiphany-maint@b.g.o++This happens for _all_ windows for which we dogtk_widget_hide(window);return TRUE;in the delete-event handler, and later re-show (gtk_window_present()) the samewindow again.Window manager but, or gtk+ bug ?++Created attachment 33912  [details] testcase.c++It's the call to gtk_window_move() that seems to cause this problem. If I removeit, all works as expected.Since I also cannot reproduce this in kwin, I assume this is a metacity bug.Re-assigning.++Forgot to mention that this is with metacity 2.8.6 (but also happened with gnome2.6's version).Steps to reproduce:0) Compile & run the attached testcase1) Click the maximise button on the window frame2) Click the close button on the window frameExpected results:When the window is shown again, it's maximised again.Actual results:When the window is shown again, it occupies the whole screen but is not maximised.++I was hoping to find time for this before 2.10.0.  I'll try to take a lookduring 2.10.x...++I tried to compile the testcase, but it failed because it didn't found the gliband gtk header files. I guess I have to add some comandline options like thepkg-config things? Can somebody tell me how to do this?++gcc testcase.c -o testcase `pkg-config --cflags --libs gtk+-2.0`++*** Bug 169134 has been marked as a duplicate of this bug. ***++Hehe, after reading lots of nasty verbose log information, I finally come findout that window.c:meta_window_free() has the following line in it:  /* FIXME restore original size if window has maximized */I'll attach a patch that does that in just a minute.  :)++Created attachment 49048  [details]  [review] Unmaximize windows being withdrawn if they've been maximized++Comment on attachment 49048  [details]  [review] Unmaximize windows being withdrawn if they've been maximizedLooks good, should double check though that meta_window_unmaximize is safe tocall in window_free, since the window is partially destroyed already...Maybe you can unmaximize earlier in the function? (In particular before allthat unqueue() stuff)++Yeah, it works before all the unqueue stuff so I moved it up there.  :)2005-07-24  Elijah Newren  < newren@gmail.com >	* src/window.c (meta_window_free): restore original window size if	the window was maximized, as the FIXME says.  ;-) Fixes #137185.	Thanks to Christian Persch for the testcase that made this easier	to track down.++*** Bug 308518 has been marked as a duplicate of this bug. ***"
553135,gtk+,Widget: GtkFileChooser,eog crash: assertion failed. Gtk error: shortcuts_remove_rows: code should not be reached,"Steps to reproduce:1-Make sure you don't have rights to mount any volume.2-Run eog; File->Open.3-Choose any volume (Don't worry if it's not opened due to bug #272742) and close the window.4-Mount ANY volume from Places->volume (should ask for password).5-Crash! (If it hasn't crashed then umount the volume and it should also crash).Stack trace:[Thread debugging using libthread_db enabled][New Thread 0xb6972b00 (LWP 11284)][New Thread 0xb682fb90 (LWP 11287)][New Thread 0xb5b53b90 (LWP 11288)][New Thread 0xb5352b90 (LWP 11289)][Thread 0xb5352b90 (LWP 11289) exited]Program received signal SIGABRT, Aborted.++Other information:Original: https://bugs.launchpad.net/ubuntu/+source/eog/+bug/272754 Ubuntu Intrepid Alpha6 fully updated. http://bugzilla.gnome.org/show_bug.cgi?id=553133 could be related to this one.(eog:11828): Gtk-CRITICAL **: gtk_tree_model_get_iter: assertion `GTK_IS_TREE_MODEL (tree_model)' failed**Gtk:ERROR:/build/buildd/gtk+2.0-2.14.2/gtk/gtkfilechooserdefault.c:1448:shortcuts_remove_rows: code should not be reachedAborted (core dumped)I have installed eog-dbg and run the script from https://wiki.ubuntu.com/Backtrace and here I attach the log.Ubuntu Alpha6 fully updated.ProblemType: BugArchitecture: i386DistroRelease: Ubuntu 8.10NonfreeKernelModules: wlPackage: eog 2.23.92-0ubuntu1ProcEnviron: SHELL=/bin/bash PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games LANG=es_ES.UTF-8SourcePackage: eogUname: Linux 2.6.27-3-generic i686++I can reproduce it in the following way:1. Ummount some drive.2. open eog, file->open.3. Click on the unmounted volume, it is mounted.4. Close the Open dialog.5. Umount the volume from the desktop, crash.Full symbols:++++I can reproduce this with evince, gnome-panel (ctrl+f2, execute with file), eog. So this most likely is a bug in the filechooser. Reassigning.++Yes, it's not only in eog.++Created attachment 119180  [details]  [review] a patch++Created attachment 119181  [details]  [review] updated patchWell, this actually compiles and fixes the bug.++While we are at it...@@ -8586,7 +8600,7 @@    if (!info)     {-      search_clear_model_row (request->impl->search_model, &iter);+      search_clear_model_row (GTK_TREE_MODEL (request->impl->search_model), &iter);       gtk_list_store_remove (request->impl->search_model, &iter);       goto out;     }++2008-09-22  Matthias Clasen  < mclasen@redhat.com >        Merged from trunk: Bug 553135 – eog crash: assertion failed. Gtk error:        shortcuts_remove_rows: code should not be reached        * gtk/gtkfilechooserdefault.c: Disconnect from GtkFileSystem        signals when we are destroyed, in order to avoid nasty surprises.        Patch by Claudio Saavedra++This one fixes warnings from g_object_unref() caused by above commit:2008-09-25  Michael Natterer  < mitch@imendio.com >	* gtk/gtkfilechooserdefault.c (gtk_file_chooser_default_finalize):	don't unref the file system backend, the newly added	unset_file_system_backend() already does this ( bug #553135 )."
