165,[165]
166,[166]
167,[15747]
168,[168]
170,[170]
172,[172]
173,"[173, 14971]"
175,[175]
176,[176]
177,[177]
178,[178]
181,[181]
184,[184]
185,[185]
186,[186]
187,[187]
188,[188]
191,[191]
192,[192]
194,[194]
195,"[12310, 195]"
199,[199]
200,"[200, 609]"
202,[202]
207,[207]
208,[208]
209,[73]
211,[211]
212,[212]
213,[213]
214,[214]
215,[215]
216,[216]
220,[220]
221,[221]
222,[222]
223,[223]
227,[227]
228,[228]
230,[12408]
231,[231]
232,"[232, 11533]"
234,[234]
235,[2467]
240,[240]
241,"[13999, 4603, 11715, 12590, 10306, 5225, 7686, 10251, 1074, 5928, 4325, 8858]"
242,[5084]
243,[243]
247,"[7922, 6473, 13843, 516, 6886, 8795, 11647, 5036, 4269, 7809, 11256, 8341, 344, 10735, 1861, 15810, 2126]"
249,[249]
250,[250]
251,[251]
254,[254]
257,[257]
258,[258]
260,"[11981, 10382, 16760, 11055, 1159, 15391, 3234, 7846, 2001, 4738, 5086, 260, 13676, 15033, 15837, 2772, 8186]"
263,[263]
264,[264]
266,[266]
267,[16269]
269,[269]
272,[272]
274,[274]
275,[275]
276,[276]
277,[277]
285,"[16691, 914, 14331, 7191, 4957, 11545, 10952, 285, 4762, 6912]"
288,[288]
291,[291]
296,[296]
297,[297]
298,[4887]
299,"[299, 10996]"
300,[300]
301,"[301, 11641, 430]"
302,[302]
303,[303]
305,"[15027, 5640, 9496, 15663, 6433, 2076, 12548, 3226, 1210, 14529, 6917, 15928, 9085, 16285, 4591, 445, 12626, 15462, 8953, 15897, 13230, 9422, 7536, 1850, 14674, 11179, 7476, 12425, 15520, 10414, 14307, 11703, 15644, 13069, 15873, 3616, 6464, 12310, 6742, 1012, 3446, 4553, 6382, 12571, 195, 379, 10178, 9762]"
307,[307]
308,[308]
309,[6825]
312,[312]
313,[313]
315,[315]
317,[317]
318,[318]
320,[320]
321,[321]
323,[323]
325,"[325, 2946, 4345, 10171]"
326,"[10833, 13738]"
330,[330]
332,[332]
333,[333]
334,[334]
336,[336]
337,[9154]
338,[2705]
340,[340]
347,[347]
348,[348]
349,[349]
350,[350]
351,[351]
354,[354]
355,[355]
356,[356]
358,"[1627, 10478, 3531, 6837, 13692, 9743, 13120, 13588, 2720, 358, 2780, 5477, 14062, 4415, 15592, 4110, 14033, 6217, 9915, 10718, 10034, 6508, 11461, 3489, 2463, 5427, 13667]"
359,[359]
360,[360]
361,[361]
362,[362]
364,[364]
367,"[13445, 367]"
370,"[1311, 2939, 12516, 7880, 370]"
372,[372]
374,[374]
377,"[377, 16047]"
378,[378]
379,"[968, 660, 675, 12626, 5325, 6742, 4482, 379, 15341]"
380,[380]
381,[381]
382,"[13418, 13444]"
383,[383]
388,[388]
389,[389]
390,[390]
392,"[15538, 4738, 392]"
393,[393]
394,[394]
396,[396]
399,[399]
400,[400]
401,[6682]
402,"[402, 13546]"
403,[403]
404,[404]
405,"[3148, 7193, 405, 7191, 7518, 6397, 11582, 11545, 8646, 4023, 9752, 5143, 8888, 11613, 6414, 12150, 8155, 9831, 16408, 10594, 2623]"
406,[406]
407,[407]
414,[414]
415,"[2666, 415]"
416,[416]
419,"[868, 12524, 9731, 419]"
421,[421]
423,[423]
424,"[5857, 5627, 10330, 2946, 4345, 424]"
425,[425]
427,[427]
429,[429]
430,[430]
431,[12666]
432,"[432, 7079, 9447]"
434,[434]
436,[15647]
438,[438]
439,[439]
441,"[441, 14781]"
442,[442]
443,[443]
448,[448]
451,"[451, 7160]"
452,[452]
457,"[12154, 457]"
459,"[14815, 459]"
460,[460]
461,[461]
463,[463]
465,[465]
473,[473]
474,[474]
477,[477]
478,"[3425, 13417, 14702, 16408, 478]"
479,[479]
484,[484]
485,"[14187, 485, 14379, 5757, 1324, 6067]"
486,[486]
487,[6773]
488,[488]
490,[490]
491,[491]
493,[8541]
494,[494]
495,"[6711, 5815, 495]"
496,[496]
498,[498]
499,[9119]
500,[500]
504,"[9818, 9323, 16263, 504, 10938, 4332, 10660, 947, 8743, 16368, 2328, 6840, 11922, 6015, 6375, 14103, 3269, 5800, 8162, 7485]"
505,[505]
507,[507]
508,[508]
509,[509]
510,[510]
511,[511]
512,[512]
513,[513]
518,[518]
520,[520]
521,"[8692, 521, 11890]"
523,[523]
524,"[524, 10666]"
527,[527]
530,[530]
534,[534]
536,[536]
537,[537]
539,[539]
543,[543]
544,[544]
545,[545]
546,[546]
548,[548]
549,[549]
550,[550]
551,[551]
552,[552]
556,[556]
558,[558]
561,"[561, 12501]"
562,"[562, 10602]"
563,[563]
564,[564]
565,[565]
566,"[4840, 15249, 7107, 13692, 4783, 15642, 9616, 4712, 612, 7553, 2946, 1936, 1504, 2433, 9969, 566, 10159, 9476]"
567,[567]
569,[569]
570,"[12460, 4950, 13537, 570, 6848]"
572,"[65, 4603, 7295, 10834, 10675, 11905, 6089, 13563, 4878, 3226, 12249, 14529, 10660, 9546, 1333, 15722, 11950, 135, 6202, 2328, 11434, 5074, 13922, 6905, 8509, 11077, 16176, 13190, 8340, 1783, 9830, 3871, 13451, 15322, 15958, 5669, 1817, 12744, 3045, 8946, 2630, 5974, 15644, 11997, 10277, 8511, 11758, 5270, 12140, 3748, 14388, 11031, 12446, 16367, 7931, 1822, 8658, 15000, 3839, 10549, 7590, 11672, 16063, 11114, 1883, 2338, 976, 12496, 1777, 532, 14040, 7331, 13688, 11021]"
573,[573]
574,[574]
575,[575]
581,[581]
582,[582]
584,[584]
586,[586]
587,"[1291, 587]"
588,[588]
591,[591]
594,[14423]
596,[596]
598,[598]
599,"[599, 13044]"
601,[16085]
602,[602]
606,"[2364, 12368, 16123, 5896, 7981]"
607,"[3564, 607, 11963, 13521]"
610,[610]
613,[108]
615,[615]
617,"[617, 15118]"
621,"[621, 12891]"
623,[623]
624,"[624, 14545, 16201, 1479]"
626,[626]
628,[628]
631,[631]
634,[634]
635,[635]
637,[637]
638,[638]
639,"[13425, 639]"
641,[641]
643,[643]
644,[644]
645,[645]
646,[646]
647,"[1457, 8749]"
648,[648]
649,[649]
650,[650]
651,[7167]
652,[652]
655,[655]
656,"[12476, 10121, 3425, 7518, 13870, 8752, 4277, 9269, 12150, 656, 14035]"
657,[657]
658,[658]
660,[660]
663,[663]
666,[666]
667,[667]
668,[668]
670,[670]
671,[671]
672,[672]
674,[674]
676,[676]
677,[677]
678,[678]
679,"[5431, 679, 689]"
682,"[14720, 10629, 16510]"
683,[683]
685,"[7925, 10458, 685]"
686,[686]
689,[689]
691,[691]
693,"[607, 693, 13541]"
697,[697]
698,[698]
699,[7391]
700,[700]
701,"[12460, 12705]"
702,[702]
703,[703]
705,[705]
706,[706]
710,[10435]
711,[711]
712,"[4367, 2176, 5624, 3017, 13692, 2505, 1914, 9743, 3772, 13120, 15642, 3891, 16255, 7700, 10162, 288, 4873, 358, 11645, 5198, 2251, 11330, 13271, 15117, 15003, 12038, 579, 3443, 3550, 4289, 10034, 8651, 6508, 3792, 12502, 13718, 11037, 14351, 10159, 7660, 712, 11860, 16119, 6650, 2340]"
713,[713]
714,[714]
715,[6000]
716,"[1084, 10824, 10014]"
717,[717]
718,[718]
719,"[14331, 5010]"
720,[720]
722,[722]
723,[723]
724,[724]
726,[726]
728,[728]
731,[731]
732,"[5697, 732]"
733,[733]
735,[735]
736,[736]
737,"[14653, 737]"
738,"[4265, 9050, 6011, 6473, 8334, 516, 6886, 2666, 8795, 13114, 10303, 15611, 7809, 14860, 15638, 8102, 16696, 13404, 8341, 344, 1861, 31, 11289, 13326, 738, 2384, 12667, 8760]"
740,"[740, 15302]"
741,"[13956, 7679, 741]"
742,[742]
743,[743]
746,[746]
747,[747]
748,[748]
752,[752]
753,[753]
754,[754]
755,[755]
756,[756]
757,[11033]
758,[758]
760,[760]
761,[761]
762,[762]
764,[764]
765,[765]
766,[766]
767,[767]
768,[768]
769,[73]
770,[770]
772,[772]
773,[773]
774,[4886]
775,[775]
776,[1694]
777,[777]
778,"[4457, 15106, 3240, 15104, 3172, 10982, 778, 9804, 12027]"
784,[1434]
785,[785]
786,[786]
788,[4207]
790,"[12216, 790]"
792,[792]
794,"[794, 5624, 868, 14267, 4345]"
795,[795]
796,[796]
797,[797]
798,"[4965, 798]"
799,[799]
803,[803]
804,[804]
809,[1336]
810,"[4546, 810]"
812,[812]
813,[813]
814,"[814, 6493]"
816,[10330]
817,[817]
818,[818]
819,[819]
820,[820]
822,[822]
823,"[984, 3723, 10914, 9064, 15504, 11989, 14746, 6182, 1735, 3077, 6801, 307, 14576, 823, 7895, 12534, 9048, 8918, 10654, 12169, 11086, 3347, 11831, 9861, 9925, 1930, 8763, 7262]"
825,[825]
827,[827]
829,"[4297, 10010]"
830,"[15675, 12187, 830]"
831,[831]
832,[832]
833,[833]
837,[837]
838,"[16234, 838]"
839,[839]
843,[843]
846,[846]
850,[850]
851,[851]
852,[852]
856,[856]
857,[857]
859,[859]
860,[860]
861,[861]
862,[862]
864,"[864, 12517, 8174]"
866,[866]
868,"[8648, 12154, 11439, 3357, 2757, 4637, 11673, 2790, 2097, 785, 794, 1143, 9568, 13625, 4309, 3925, 4721, 8326, 15618, 5845, 11981, 15024, 281, 14793, 12303, 3188, 3765, 2242, 11473, 9262, 16553, 1374, 14871, 12875, 9493, 9936, 1482, 14254, 10951, 11460, 3595, 2961, 7174, 4149, 11911, 148, 12836, 15721, 9649, 9010, 5127, 4616, 11364, 13700, 4394, 2300, 12247, 12652, 6522, 7923, 15391, 12360, 252, 9279, 12184, 2135, 13731, 14808, 8586, 14018, 13003, 3234, 12924, 6189, 9740, 12216, 1996, 13023, 7846, 9798, 3011, 15538, 13395, 8894, 2001, 3148, 408, 12480, 16704, 15499, 13241, 5179, 15481, 915, 12833, 6491, 5624, 482, 6934, 7289, 868, 10945, 8231, 12471, 5919, 5857, 9417, 6561, 7788, 8086, 4084, 10478, 15502, 11208, 11827, 7680, 3134, 6386, 14635, 4243, 4995, 1435, 6837, 8334, 6541, 7997, 577, 16090, 11072, 2017, 8577, 2819, 13714, 11490, 4865, 7176, 13411, 16030, 12098, 4561, 5959, 14028, 9364, 16293, 14479, 11857, 1703, 6267, 3564, 16742, 9743, 13120, 10813, 7793, 14331, 3314, 3952, 9391, 11005, 5116, 5149, 8845, 14710, 1119, 9933, 6686, 7191, 924, 14505, 7044, 6836, 4158, 2830, 6023, 2233, 1353, 10496, 12048, 4221, 2728, 14287, 2849, 10660, 7079, 14162, 10330, 4867, 9838, 13555, 14657, 5329, 10891, 14856, 9447, 13357, 6801, 13094, 6907, 4508, 12129, 6668, 3743, 4986, 15040, 8753, 5340, 6921, 8476, 4415, 1961, 9677, 12593, 2475, 10086, 9033, 14698, 11012, 5918, 1325, 4213, 4400, 13750, 12556, 7802, 6319, 7925, 3323, 3255, 6863, 14049, 4110, 11256, 11419, 139, 5184, 15884, 12512, 4650, 14587, 15511, 8039, 6228, 8740, 4677, 2290, 5254, 546, 476, 10122, 6262, 9832, 175, 5596, 8022, 5194, 6427, 14129, 6254, 15392, 4671, 7145, 4738, 6831, 483, 874, 2946, 15517, 1969, 8431, 11074, 9353, 1415, 11771, 3978, 15019, 15998, 8874, 6655, 10873, 1968, 10524, 10942, 12499, 9947, 10347, 11582, 13706, 16361, 12259, 13315, 5436, 15619, 14601, 5435, 10458, 6156, 7500, 10991, 2319, 12524, 13027, 13451, 16721, 15768, 13597, 14267, 13222, 2889, 7545, 1359, 13429, 7946, 5669, 5946, 563, 15667, 15744, 7932, 13878, 16568, 13678, 10151, 5106, 4345, 5233, 13972, 14358, 11170, 10256, 12863, 13732, 12210, 1349, 9078, 1379, 16123, 16626, 11007, 15205, 7448, 9150, 535, 14552, 13718, 13884, 9098, 10569, 2815, 8028, 6371, 8830, 4428, 2221, 11519, 10809, 8211, 2772, 14694, 10622, 11650, 3352, 3975, 11823, 5691, 2165, 16266, 6279, 10195, 5819, 4857, 9949, 6211, 7660, 13338, 7794, 8536, 10986, 6855, 8221, 1676, 1106, 2467, 16447, 9272, 6413, 14946, 4554, 2519, 5143, 5713, 13147, 10601, 14189, 9731, 5601, 4793, 125, 3112, 14194, 10286, 4188, 3876, 395, 16671, 5482, 3914, 1754, 6448, 871, 5571, 10203, 16112, 8240, 12132, 8635, 5800, 13519, 4154, 2530, 7796, 60, 7157, 9300, 13888, 8764, 15338, 12233, 779, 1699, 10709, 14464, 14588, 14021, 14073, 3630, 13373, 5605, 12083, 16400, 14833, 3407, 13320, 4882, 10666, 15020, 5317, 14155, 4514, 5978, 16674, 15996, 13667, 10357, 7810, 8134, 9939, 11672, 5982, 419, 959, 15404, 15270]"
869,[869]
871,"[3017, 14603, 7882, 871]"
873,[873]
876,[876]
878,[878]
881,[881]
882,[882]
883,[883]
884,[884]
886,[886]
889,[889]
891,[891]
892,"[1237, 892, 7715]"
895,[895]
897,[15378]
898,"[9568, 12303, 3188, 6189, 9740, 12216, 8159, 15538, 3148, 15499, 482, 9646, 5123, 56, 15687, 9495, 10531, 6386, 6461, 7065, 3900, 9344, 2975, 433, 16724, 11458, 1825, 12473, 9364, 10058, 10109, 1491, 13120, 1768, 3955, 3160, 8079, 12102, 11845, 6023, 1353, 10496, 16485, 4221, 15498, 14916, 10330, 13627, 1775, 10891, 11088, 13220, 8397, 12212, 5186, 8476, 10835, 12857, 8051, 11012, 5918, 13750, 9181, 16019, 1813, 4099, 10124, 8039, 8740, 10122, 175, 5194, 11255, 5058, 7145, 4738, 874, 2946, 15517, 11074, 4220, 2208, 3978, 5410, 6625, 10873, 11093, 11011, 4864, 7011, 8125, 15667, 9178, 2736, 10151, 4345, 9200, 12001, 7682, 7448, 120, 6371, 3349, 2774, 2772, 9770, 16358, 3975, 5819, 7660, 2467, 16447, 9272, 14184, 3475, 11010, 12420, 9731, 5601, 5493, 7735, 9256, 8206, 8240, 8165, 11812, 10270, 6867, 10411, 15044, 10709, 14073, 9964, 9354, 15430, 16400, 5877, 6549, 5798, 10171, 15951, 14155, 9871, 15996, 10357, 3715]"
901,"[4475, 14450, 6467, 13655, 7131]"
902,[902]
903,[903]
905,[905]
906,[906]
907,[907]
908,[908]
910,[910]
911,[911]
921,[14858]
923,"[923, 8567]"
925,[925]
926,[926]
927,[927]
928,[928]
929,[929]
938,[938]
940,[940]
941,[941]
942,[942]
943,"[6649, 2167, 12889, 4609, 2810, 4175, 13739, 11905, 9351, 10698, 576, 4415, 4445, 6862, 16470, 10609, 9329, 8025, 7936, 16193, 13706, 10458, 15610, 5869, 14970, 11359, 622, 10841, 12412, 13366, 2467, 4592, 15075, 8674, 2741, 3876, 14892, 12406, 7688, 12233, 13621, 943, 13667, 5982, 2297]"
945,[945]
946,[946]
949,[949]
950,[14332]
951,[951]
952,[952]
953,[953]
954,[954]
956,[956]
957,[957]
958,[958]
960,"[8626, 960, 10778, 14242, 15593]"
961,[961]
963,[963]
965,[965]
967,[967]
969,"[962, 969, 14529, 1815, 13922, 5669, 13663, 4300]"
971,[971]
972,[972]
974,[974]
978,[978]
980,[980]
982,[982]
984,"[984, 823, 7895]"
985,[6929]
986,[986]
987,[987]
989,[989]
992,[992]
993,[12091]
994,[994]
995,[995]
997,[997]
998,[998]
1001,[1001]
1002,[1002]
1003,[1003]
1004,[1004]
1006,"[9304, 6111, 1006, 7883]"
1008,[1008]
1009,[4534]
1010,[1010]
1012,"[16285, 15462, 10182, 12310, 1012, 3446]"
1016,[1016]
1017,[1017]
1019,[1019]
1021,[1021]
1022,[1022]
1023,[1023]
1025,[1025]
1027,[1027]
1029,[1029]
1030,[1030]
1032,[1032]
1035,[1035]
1036,[1036]
1037,[1037]
1038,[9700]
1039,[1039]
1040,[1040]
1041,[1041]
1043,[1043]
1045,[1045]
1048,[1048]
1050,"[13625, 3188, 7295, 12282, 12507, 12247, 6189, 5624, 15801, 4759, 10889, 6837, 3017, 13692, 10362, 1721, 6385, 11924, 9910, 9888, 15642, 8126, 8845, 1871, 9491, 14529, 7097, 7079, 1815, 5198, 2219, 4194, 9662, 4104, 2251, 13271, 4286, 3571, 7858, 6823, 9247, 13227, 12626, 16709, 13592, 3587, 12038, 4738, 483, 11074, 7378, 12939, 10873, 1504, 6042, 12524, 5603, 10858, 8308, 5444, 13340, 11360, 6332, 1050, 5343, 16123, 6302, 5155, 8866, 14225, 12122, 3637, 2772, 10159, 3616, 6211, 6855, 2575, 12699, 11447, 16087, 4014, 12416, 11100, 12310, 10742, 871, 10628, 11812, 4700, 7064, 10050, 4553, 10709, 2226, 12540, 6565, 10666, 1638, 12973, 10335, 5617, 4300, 11406, 12793, 8134, 3837, 379, 3090, 14799, 790, 10404, 14223, 15270]"
1053,"[14094, 8243, 614, 10224, 8324, 1053]"
1054,"[11127, 10490, 11123]"
1056,[11151]
1057,"[1057, 1934]"
1058,[1058]
1062,[1062]
1063,[1063]
1065,"[2724, 1065, 12672]"
1066,"[1066, 11721]"
1067,[1067]
1069,[1069]
1070,[1070]
1072,[1072]
1073,[1073]
1077,[11584]
1078,[1078]
1080,[1080]
1081,"[1353, 10330, 8476, 11012, 2946, 10151, 10104, 13892, 12650, 10171, 245]"
1082,"[1082, 3036]"
1083,[1083]
1084,[1084]
1085,[12605]
1091,[1091]
1092,[7656]
1093,[1093]
1095,[1095]
1099,"[13731, 1099, 3670, 11905, 12169, 4850, 13649]"
1101,[1101]
1102,[3564]
1103,[1103]
1104,[1104]
1105,[1105]
1108,[1108]
1109,[1109]
1110,"[2376, 1110, 15052, 4950, 10963]"
1113,[1113]
1114,"[12006, 1114]"
1122,[1122]
1123,[1123]
1125,[1125]
1127,[7994]
1129,[1129]
1130,[1130]
1131,[1131]
1132,[1132]
1134,[1134]
1135,[1135]
1136,[1136]
1137,"[11880, 1137, 6666, 2750]"
1138,"[2328, 187, 1138]"
1145,[1145]
1146,"[2297, 1146]"
1147,"[12629, 1147]"
1148,[1148]
1152,[1152]
1153,[1153]
1156,[1156]
1157,"[4872, 13684, 12626, 15462, 8762, 5325, 12425, 7513, 13391, 13069, 3616, 12310, 1157, 6742, 4553, 10178]"
1158,[1158]
1160,[1160]
1161,[1161]
1162,[1162]
1163,[1163]
1164,[1164]
1168,[1168]
1170,[1170]
1171,"[10873, 13840, 1171]"
1172,[1172]
1175,"[4503, 11850, 13738, 1175]"
1176,[1176]
1178,[9601]
1179,[1179]
1180,[1180]
1181,"[651, 1181]"
1182,"[2053, 2602, 3282, 1576, 16759, 12460, 9659, 9997, 6960, 4738, 9947, 4950, 16123, 10735, 10864, 9919, 570, 16415, 13864]"
1183,[1183]
1185,[1185]
1186,[1186]
1187,[1187]
1188,"[2893, 10478, 9301, 5477, 2946, 1188, 15094, 2467, 13975, 5346, 1733]"
1191,"[5608, 11415, 1191, 3244, 2878]"
1193,[12652]
1197,[1197]
1199,[1199]
1200,[1200]
1201,"[7191, 1201]"
1202,[1202]
1203,"[15673, 2989, 14247, 1203]"
1204,[1204]
1205,[1205]
1206,"[5440, 1206, 9754]"
1207,[1207]
1208,[1208]
1209,[1209]
1210,[1210]
1211,"[15967, 13887, 6798, 3408, 14247, 10306, 9603, 5225, 6769, 12331, 12665, 8831, 12230, 7231, 10251, 5581, 6299, 10912, 2844, 1211, 4528, 2150, 8858, 12640]"
1212,[1212]
1213,[9244]
1214,[1214]
1218,[1218]
1219,[1219]
1220,[1220]
1221,[1221]
1222,[1222]
1223,[8253]
1224,[1224]
1225,[1225]
1231,"[1428, 1231]"
1233,[1233]
1235,[1235]
1237,"[3226, 14529, 6214, 1237, 892]"
1238,[1238]
1239,"[8845, 12744, 1676, 2595, 1239, 15470, 1324]"
1243,[1243]
1245,[1769]
1246,[1246]
1248,[1248]
1251,[1251]
1252,[1252]
1255,[10310]
1256,[1256]
1257,[1257]
1259,"[3188, 9740, 16293, 15642, 1259, 8920, 5198, 2475, 5194, 14455, 10540, 5553, 7958, 13597, 13312, 10159, 10284, 7660, 2467, 9731, 4917, 10594, 14877, 22]"
1260,[1260]
1262,[1262]
1263,[3041]
1264,[1264]
1266,[1266]
1267,[1267]
1269,[1269]
1270,[793]
1271,"[1271, 3806, 7925]"
1272,[1272]
1273,"[1273, 5692]"
1274,[1274]
1276,[1276]
1277,[1277]
1282,[1282]
1283,[1283]
1285,[1285]
1288,[1288]
1289,[1289]
1290,[1290]
1291,"[12074, 8506, 8210, 16673, 16459, 16474, 9066, 16284, 13383, 15740, 1291, 94, 11811, 12227, 4150, 6572, 5181, 6007, 587]"
1292,[1292]
1293,[12190]
1295,[1295]
1296,[1296]
1297,[1297]
1299,[1299]
1300,[1300]
1303,[1303]
1306,[1306]
1312,[1312]
1313,[1313]
1317,[1317]
1318,[1318]
1320,"[1320, 15334]"
1322,[1322]
1323,[1323]
1324,"[7295, 14187, 7383, 4195, 3567, 8845, 14379, 12187, 3419, 16021, 3996, 13914, 8345, 11017, 3441, 4680, 12025, 8188, 11843, 10414, 458, 5757, 1687, 1324, 7525, 10666, 4649]"
1328,[1328]
1331,[12460]
1333,[1333]
1334,[1334]
1335,[1335]
1336,"[809, 1336]"
1337,[1337]
1338,[1338]
1339,[1339]
1340,[1340]
1341,[1341]
1342,[1342]
1348,[9660]
1349,[1349]
1352,[1352]
